169;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c98;;Both people we dealt with at the reception desk were very helpful, kind, and accommodating.;;06/02/2000;;1 
170;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c99;;Very polite staff, especially the receptionist.;;19/02/2016;;1 
171;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c110;;It was a surprise, when i saw the hotel personnel, wearing the same traditional costume.;;12/02/2014;;0 
172;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c111;;The staff of the hotel was very young, however they were well trained and experienced.;;13/04/2017;;0 
173;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c112;;I cannot accept that the staff of the hotel didn't allowed our dog in the room.;;02/12/2016;;0 
174;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c113;;The hotel staff cleaned the room every morning. It was very nice!;;19/02/2012;;0 
175;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c114;;The rooms were large and the view from our room terrific.;;19/02/2012;;0 
176;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c115;;The hotel is well situated to the rail station and was very comfortable.;;19/04/2012;;0 
177;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c116;;The station houses a large mall filled with eateries and links to many other malls.;;19/09/2012;;0 
178;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c117;;Varied breakfast buffet. Very fast WiFi.;;19/02/2012;;0 
179;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c118;;A bit too far from the main monuments but you can easily take a bus or a taxi.;;19/01/2012;;0 
180;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c119;;There was absolutely everything you might need during one night stay in the hotel.;;29/01/2012;;0 
181;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c120;;Slightly open bathroom which may not be everyone's preference, but didn't cause any issues for us.;;19/08/2012;;0 
182;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c121;;The hotel is literally on top of the station, perfect if you are only in Hiroshima for 1 night.;;19/02/2014;;0 
183;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c122;;No vegetarian options at the buffet dinner.;;19/02/2015;;0 
184;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c123;;Disappointed that we were expected to pay for each to use the pool.;;19/02/2013;;0 
185;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c124;;The price of alcohol during happy hour isn’t really a good deal at all.;;19/02/2012;;0 
186;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c125;;It could be very helpful and refreshing to have larger windows in the rooms.;;19/04/2017;;0
187;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c126;;Our interaction with the staff of the hotel, was as less as possible.;;04/05/2015;;0
188;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c127;;The signs in the hotel's hallway were very helpful to orientate myself.;;19/03/2016;;0 
189;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c128;;Having toilet, wash basin & bath separately;;19/01/2017;;0 
190;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c129;;I couldn't afford the sound of the vacuum cleaner every morning at 9am.;;07/11/2014;;0   
191;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c130;;The hotel has installed pump bottles of shampoo etc in the bathroom, which seems a little cheap for one of the Sheraton hotels.;;07/11/2014;;0   
192;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c131;;Can’t beat the location over the JR station and easy access to the Peace Memorial Park via streetcar.;;07/11/2014;;0   
193;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c132;;Good restaurants across the main walkway from the hotel on Level 2.;;07/11/2014;;0   
194;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c133;;Although everything was great, it felt a bit impersonal, i.e. you feel like just one of the many anonymous people passing through.;;07/11/2014;;0   
195;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c134;;I couldn’t find different types of tea at the hotel breakfast but perhaps I wasn’t looking in the right place.;;07/11/2014;;0   
196;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c135;;My room was quite large and included some nice design features as well as a proper desk.;;07/11/2014;;0   
197;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c136;;Great if you want to stay next to the station but a long way from the main attractions.;;07/11/2014;;0   
198;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c137;;Very good cost performance given the size of the room and its convenient location.;;07/11/2014;;0   
199;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c138;;If you prefer transport the tram car is just outside the train station which.;;07/11/2014;;0   
200;;q5;;Is the personnel polite?;;http://ics.forth.gr/isl/hippalus/#c139;;Very good choice for 5 start quality in Hiroshima;;07/11/2014;;0
201;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c100;;The hotel personnel was really organized and helpful.;;02/06/2002;;1 
202;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c101;;The assistance of the staff was surprisingly good.;;03/04/2012;;1 
203;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c102;;The staff was useless, eveyone were constantly absent from their positions.;;02/03/2017;;1 
204;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c103;;The staff was really our right hand with everything we wanted, almost instant reply to the phone calls.;;06/02/2018;;1 
205;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c104;;The personnel of the hotel cooperative, almost always stand-by to serve you.;;01/04/2012;;1 
206;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c105;;Staff was very supportive in ordering cab for us.;;02/06/2002;;1 
207;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c106;;The hotel staff were also excellent and extremely helpful.;;03/04/2012;;1 
208;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c107;;We received a very warm welcome, the staff were extremely courteous.;;02/03/2017;;1 
209;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c108;;Staff are very professional, many speak English well, and all are happy to assist you.;;06/02/2018;;1 
210;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c109;;The staff is incredibly friendly, was always worried to meet up every need or question I had.;;01/04/2012;;1 
211;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c110;;It was a surprise, when i saw the hotel personnel, wearing the same traditional costume.;;12/02/2014;;0 
212;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c111;;The staff of the hotel was very young, however they were well trained and experienced.;;13/04/2017;;0 
213;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c112;;I cannot accept that the staff of the hotel didn't allowed our dog in the room.;;02/12/2016;;0 
214;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c113;;The hotel staff cleaned the room every morning. It was very nice!;;19/02/2012;;0 
215;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c114;;The rooms were large and the view from our room terrific.;;19/02/2012;;0 
216;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c115;;The hotel is well situated to the rail station and was very comfortable.;;19/04/2012;;0 
217;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c116;;The station houses a large mall filled with eateries and links to many other malls.;;19/09/2012;;0 
218;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c117;;Varied breakfast buffet. Very fast WiFi.;;19/02/2012;;0 
219;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c118;;A bit too far from the main monuments but you can easily take a bus or a taxi.;;19/01/2012;;0 
220;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c119;;There was absolutely everything you might need during one night stay in the hotel.;;29/01/2012;;0 
221;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c120;;Slightly open bathroom which may not be everyone's preference, but didn't cause any issues for us.;;19/08/2012;;0 
222;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c121;;The hotel is literally on top of the station, perfect if you are only in Hiroshima for 1 night.;;19/02/2014;;0 
223;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c122;;No vegetarian options at the buffet dinner.;;19/02/2015;;0 
224;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c123;;Disappointed that we were expected to pay for each to use the pool.;;19/02/2013;;0 
225;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c124;;The price of alcohol during happy hour isn’t really a good deal at all.;;19/02/2012;;0
226;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c125;;It could be very helpful and refreshing to have larger windows in the rooms.;;19/04/2017;;0
227;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c126;;Our interaction with the staff of the hotel, was as less as possible.;;04/05/2015;;0
228;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c127;;The signs in the hotel's hallway were very helpful to orientate myself.;;19/03/2016;;0 
229;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c128;;Having toilet, wash basin & bath separately;;19/01/2017;;0 
230;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c129;;I couldn't afford the sound of the vacuum cleaner every morning at 9am.;;07/11/2014;;0   
231;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c130;;The hotel has installed pump bottles of shampoo etc in the bathroom, which seems a little cheap for one of the Sheraton hotels.;;07/11/2014;;0   
232;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c131;;Can’t beat the location over the JR station and easy access to the Peace Memorial Park via streetcar.;;07/11/2014;;0   
233;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c132;;Good restaurants across the main walkway from the hotel on Level 2.;;07/11/2014;;0   
234;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c133;;Although everything was great, it felt a bit impersonal, i.e. you feel like just one of the many anonymous people passing through.;;07/11/2014;;0   
235;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c134;;I couldn’t find different types of tea at the hotel breakfast but perhaps I wasn’t looking in the right place.;;07/11/2014;;0   
236;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c135;;My room was quite large and included some nice design features as well as a proper desk.;;07/11/2014;;0   
237;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c136;;Great if you want to stay next to the station but a long way from the main attractions.;;07/11/2014;;0   
238;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c137;;Very good cost performance given the size of the room and its convenient location.;;07/11/2014;;0   
239;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c138;;If you prefer transport the tram car is just outside the train station which.;;07/11/2014;;0   
240;;q6;;Is the hotel staff helpful?;;http://ics.forth.gr/isl/hippalus/#c139;;Very good choice for 5 start quality in Hiroshima;;07/11/2014;;0
