84;;q2;;Is this hotel quiet?;;urn:uuid:b36800a6-1d6b-4f4f-aebc-93383f2c4f55;;- Far from Sannomiya down town - Tied facility - Tiny - - Near to Shin-Kobe station - Quiet area - Convenience store nearby;;09/12/2016;;1
85;;q2;;Is this hotel quiet?;;urn:uuid:04af0f76-5504-466e-99fa-c7e12e826ad2;;Noise. Air conditioning made the sound of distant pneumatic drill and could hear the trains every few minutes from open central courtyard. Bad night sleep. - Modern hotel in central location. Easy to get around with good supermarket a minute away and many places to eat. Modern room. Not best but very acceptable breakfast.;;16/10/2017;;1
86;;q2;;Is this hotel quiet?;;urn:uuid:3fea2e3d-e669-4d5e-8d8b-e3299bd6e16d;;The hotel is a bit pricey for being quite a distance from the "action" of Kobe (ironically, there's not much in "shin" (new) Kobe). Also, the hotel is very expensive, as are the restaurant and bar downstairs ($14 for a small beer!). I think I've complained about this before, but they really should include breakfast with your room. Also, for some reason the air conditioner wasn't turned on, so my room was warm and stuffy. - I've stayed at this hotel several times because it is next to my conference venue. The building and hotel are very modern, with several restaurants within grounds.;;31/05/2017;;0
87;;q2;;Is this hotel quiet?;;urn:uuid:0d7490cb-bb3c-433b-843c-a42c0691b5da;;Toilets or showers in the room would have been nice but the higher-rate rooms have those so it's not really a problem Check-in was quite late (3pm). Not a problem for us when we stayed but might be a problem for others - Very chill location. The staff was very accommodating, letting us leave our bags in lockers before checking in. You even get a free beer or coffee in the hostel's bar/cafe! The room we stayed in was a large bunk bed-filled room with good air conditioning. Chargers seem to be on every bed available. The showers and bathrooms are on the ground floor which is pretty standard. No problems there. Definitely recommended for a cheap stay in Kobe;;02/09/2017;;1
88;;q2;;Is this hotel quiet?;;urn:uuid:74a48292-be9b-484f-8d28-eb8ad9cfc119;;Some noise cannot be avoided. But it is acceptable. - More clean than what I thought;;13/04/2017;;1
89;;q2;;Is this hotel quiet?;;urn:uuid:098c8354-2b7f-4d55-a13c-2f499a3f8fbd;;Just a little noises - Nice place and the service was kind.;;03/05/2016;;1
90;;q2;;Is this hotel quiet?;;urn:uuid:18328536-3116-4231-a526-611b79e42050;;Charge on car parking a bit high for hotel guest - Location;;31/10/2017;;0
91;;q2;;Is this hotel quiet?;;urn:uuid:095927ae-bfef-4b32-b9a3-15afa1a128fd;;nothing!!! - close to everything.. shops, restaurants, 7 eleven, train station. staff was very nice, breakfast classy and very tasty and fresh. room is big, nice lobby decoration, good security! good price in compare to Osaka and its easy to reach by train who goes often. airport express bus around the corner! will stay there again!!!;;21/04/2016;;0
92;;q2;;Is this hotel quiet?;;urn:uuid:3e0f6d0d-c9ba-4392-8bf7-e8dfd8397ae6;;I booked the wrong station - Kobe station is not as central as Sannomiya but being next to a train station got us a taxi quickly and to the airport easily. Our JR pass was still valid to get us to all main restaurants and shopping for the evening, so it wasn't a setback. - Very friendly and helpful staff, mattress like a cloud (excellent nights sleep), complimentary kombucha tea was a lovely touch after a rainy day. Staff even went out of their way to help me get more. Hotel is directly across from the Kobe station with all amenities nearby. It was a great choice for a last night in Japan before flying out from KIX.;;04/04/2017;;0
93;;q2;;Is this hotel quiet?;;urn:uuid:941ac3cc-ee08-46f9-a930-cdc6d92ed095;;The heater in our room was noisy so i did not sleep well at night - Room is good and clean;;31/01/2017;;1
94;;q2;;Is this hotel quiet?;;urn:uuid:a5a1a561-fce2-4e8e-846c-9c8ffa350a50;;There is a bar type fridge in the room, it was quite noisy. I always travel with earplugs and I definitely needed them for that room. - Super close to the Sannomiya JR Terminal. Noise from outside was minimal. Small room, but what do you need? Bed was comfy, bathroom is typical hotel size, small but practical.;;05/04/2014;;1
95;;q2;;Is this hotel quiet?;;urn:uuid:8f4f95ef-95d3-440a-9a55-119e63d1f2e3;;Receptionists that speak at least a little bit of English would be nice for other travelers. Also, breakfast time during weekends untill 10:30 am woud be nice too. - Excellent location close to Sannomiya Station but still in a quiet area. The room was very clean and even in a smoking-floor, there was no smell at all.;;19/02/2016;;1
96;;q2;;Is this hotel quiet?;;urn:uuid:b98eb486-3cc9-4d13-8b18-5f973d65ef14;;Nil - Big and modern Shopping;;15/06/2017;;0
97;;q2;;Is this hotel quiet?;;urn:uuid:7e357a24-69b4-4b10-8fdd-78f92a2b4208;;Mattress is bad. When we arrived, having booked a standard double room, the guy at the reception tried to put us into semi-double (twice!) or twin room (with extra charge). Isn't it clear that when people book a standard double room they really mean it? Breakfast costs extra 13 e! Per person. - Location, spacious standard double room, the price for the room was great.;;14/10/2013;;0
98;;q2;;Is this hotel quiet?;;urn:uuid:9ee766a8-a6e9-4b74-b15d-1f8dd0e41e78;;Pillow n bed toosoft. - Just beside the temple so the calmness of the surrounding. Breakfast was good.;;23/04/2017;;0
99;;q2;;Is this hotel quiet?;;urn:uuid:556ced35-3866-42c4-9417-0703e8dfda1e;;Th only disadvantage was a vending machine close to my room. Occasionally someone would buy a drink after midnight and that caused a noise. Other than that, everything was pretty good. - I liked staying at APA Sanomiya. Everything was good, the internet connection was also good (which was important to me).;;08/09/2017;;1
100;;q2;;Is this hotel quiet?;;urn:uuid:478b004d-6cc5-4ca3-9cc3-1d22a9065636;;No real interaction with staff but not a problem. Just no need. All was sorted at check in. We had breakfast round the corner. - The location was excellent for Peace Park. It was superbly located for the plethora of fantastic restaurants and bars. They are all good.;;03/04/2016;;0
101;;q2;;Is this hotel quiet?;;urn:uuid:504e0374-d569-4a54-b0f1-7a3a1f3ba403;;Can be a bit confusing to find at night especially when you are so tired. Taxi 680 yen from JR Sannomiya station. - Free breakfast, quite a selection available (mostly Japanese). Coin laundry, pajamas, basic amenities. Easy check in and check out. Basic but good for overnight stay. Pretty quiet.;;02/12/2017;;1
102;;q2;;Is this hotel quiet?;;urn:uuid:522413ee-b337-4769-acc1-1c0f6537af5b;;The walls are really thin, you can hear everything. The guests next door next door stayed up until 1 am talking, I couldn't sleep at all. The onsen is in the basement, in a damp steam filled old basement with a pool of blood colored water, blood splattered looking floor. Don't go by yourself at night like I did - I was so scared, imagined all sorts of bodies and murders.... They seriously need to revamp it so that its bright and modern. - Awesome service, great location in the heart of town. The room is huge and really comfortable. The food is great, definitely recommend having the breakfast. The onsen feels really good, it's in the hotel and included with the stay. It's great value for the money.;;14/05/2016;;1
103;;q2;;Is this hotel quiet?;;urn:uuid:c6bea9dc-5905-4167-8984-1d0cd45a7378;;A little noisy at night - Good location;;05/06/2013;;1
104;;q2;;Is this hotel quiet?;;urn:uuid:d1577bf3-ce4e-47c9-bce5-b92d9fa21189;;I didn't have any problems whatsoever. - It is located in a nice and peaceful neighborhood, which is something considering that the hotel is only a few stops away from the bustling center of Kobe.;;31/10/2013;;1
105;;q2;;Is this hotel quiet?;;urn:uuid:1ac264e4-0539-4d34-a9de-71b2d61339ac;;- - It is very close to the Sannomiya station.;;04/10/2017;;0
106;;q2;;Is this hotel quiet?;;urn:uuid:d0450761-8297-4e2b-a6df-90eed847b5f5;;WiFi was not very good, room a bit small but manageable. View from the window was to another building. - Fairly close to the subway, they let us have an early check-in for no extra charge. Had maps next to reception and a nice lounge.;;04/08/2016;;0
107;;q2;;Is this hotel quiet?;;urn:uuid:b732c901-9ebe-4e9d-b405-fe60de67323a;;We only stayed one night there. We could hardly think of anything we didn't like. It's a standard hotel room, after all. - What we liked - the British theme of the decor - the quietness of the neighbouring streets, yet so close to the busy and exciting restaurant district of Sannomiya;;17/04/2016;;1
108;;q2;;Is this hotel quiet?;;urn:uuid:5fb5ae0b-ea85-43ea-bf4d-a38c8ab29328;;Is in a not so pretty zone of Kobe, - Japanese style rooms with private bathroom, very quiet place despite is always with people.;;30/05/2016;;1
109;;q2;;Is this hotel quiet?;;urn:uuid:515168f7-85eb-4bed-b9a0-22a0988fcca5;;when we arrived, the carpet in our room could have been cleaned in a better way... it smelled of sweaty feet. but 3 cans of foot deodorant spray on the whole floor took care of that ( hurray for the nearby shopping street ). - 1) location: next to chinatown ( nankin machi ). a convenience store + atm around the corner. near the motomachi and center gai shopping streets. a department store ( daimaru ) with a basement food market across the street, and a kaigan subway line ( daimaru station ) entry/exit point. and about 400m from the motomachi rail station. 2) coin operated laundry machines: our casual clothes hardly needed pressing after the wash/dry cycle. 3) staff: smiling, courteous, accommodating, and patient ( ie. in teaching us how to operate the laundry machine mentioned above ). 4) room: 18sqm of space, with a full double bed, a small desk, small refrigerator, enough space for small luggage, hanger space for about 4-5 items... is a nice change from the 11sqm standard for new budget city center hotels. 5) typical modern japanese toilet: youtube it...;;28/05/2017;;0
110;;q2;;Is this hotel quiet?;;urn:uuid:2118bcdf-5b1e-4da1-9164-0b04e2be86e7;;We didn't know the indoor pool was chargeable at ¥1,600 per person. Chose not to use it after we were notified of the charge. If you choose not to eat at the hotel, the nearest restaurants are a 15-20 min walk away at Mosaic Harbourland. - Great view of Osaka Bay (we were on Level 7) and large clean room which fit in one additional bed nicely, with all amenities (toiletries, comb, hairclip, hair ties, cotton pads, shower caps, toothbrush kits, shavers) provided for all guests.;;24/12/2017;;0
111;;q2;;Is this hotel quiet?;;urn:uuid:33ec41f3-2f2a-47a9-bde5-4d0ef80b1966;;Shower Room / Toilet / Washstand were in the room. If someone use , it would become noise. - It is good place to watch Akashi Bridge anytime. Also near to Akashi Bridge.;;29/04/2017;;1
112;;q2;;Is this hotel quiet?;;urn:uuid:a1260160-c177-416b-9517-c074ec2754e0;;No extra pillow which I requested. Didn't sleep too much because of the noise the whole night. Don't know where the noise came from anyway (sounds like a washing machine is operating) - Breakfast. The best breakfast so far!;;29/05/2017;;1
113;;q2;;Is this hotel quiet?;;urn:uuid:c002e3b0-c928-40f5-b0aa-8a2a7c73b80f;;The overall building is very old and not well maintained. The quirky, hipster atmosphere they are going for is overworked and tacky. The furniture is worn out, not antique looking. There is no privacy in the dorm rooms. No sound proofing or noise proofing at all. They have attached a sheet which lets all the light through to act as a privacy curtain which doesn't even cover the whole side. If you are stuck on a top bunk you have ZERO privacy. No curtains or sheets or anything. There is only ONE shower and two toilets, and only on the first floor meaning you have to walk downstairs. All in all, a terrible experience. - Air con in the room worked well.;;02/01/2017;;1
114;;q2;;Is this hotel quiet?;;urn:uuid:cb473009-db5f-43af-8b68-ba3a30ce3c1a;;I could hear voice from other room. Noise blocking was not good. Heater output area is dirty. - This hotel is nearby Kobe Port Tower and mosaic and Big Shopping mall.;;18/12/2013;;1
115;;q2;;Is this hotel quiet?;;urn:uuid:938b9df4-2838-4829-a111-9daa9ccf6741;;Breakfast is really simple… i know it's "Free"(actually included in the room charge right?) it can taste better i guess… 茶碗蒸/半熟蛋 may replace the horrible scrambled eggs. p.s. Maybe you can add a toaster for those bread? - close to sanomiya station/city bus/airport shuttle bus are really convenient for me! Surrounded by a lot small restaurant and shops, 5-10 minutes walk to shin-kobe or 步引园&北野异人馆, great location for economist tourist and long stay guest! and they also have microwave on the 5th floor for hotel guest. Plus security is also good since guest need to swipe room key to get lift access;;09/04/2017;;0
116;;q2;;Is this hotel quiet?;;urn:uuid:67bd1e4f-4538-49a5-8148-7bcda16fd184;;Not so near to the main street and the hotel is on the slope . Hard to walk to hotel with luggage.There was no call answer after 12MN for arranging transport back to hotel. Difficult to find taxi back to to hotel in the late evening. - Staffs are nice. Hotspring (outdoor) was good. Message machine was free of charge. The environment was clean and comfort. Breakfast is quite rich and delicious. Luggages was sent to room by staffs.;;20/03/2017;;0
117;;q2;;Is this hotel quiet?;;urn:uuid:b974ea09-8d32-43e4-89e6-6f802023eb3c;;As our room is facing the train station, we can hear the track noise but bearable. - The hotel is right above the train station and close to all eateries at the station. Within walking distance to the Ikuta shrine, Chinatown, and shopping malls like Sannomiya Centre Gai and Motomachi. Clean and comfortable small room by Japanese standard. Polite and helpful staffs.;;13/11/2017;;1
118;;q2;;Is this hotel quiet?;;urn:uuid:68b6bb7b-332a-4285-adc8-39b67620bd26;;Room layout. - Staff, location and comfort.;;02/01/2018;;0
119;;q2;;Is this hotel quiet?;;urn:uuid:ec63f30b-f76c-4981-b152-2d1ce60314d0;;I did not have breakfast in hotel... the charge is a little bit higher for me. - Their service is really awesome ! Big room and beautiful view. I will come and stay again.;;25/03/2017;;0
120;;q2;;Is this hotel quiet?;;urn:uuid:55712087-933c-49d9-916c-1198f31c31e0;;Nop - Quiet and clean;;05/12/2016;;1
121;;q2;;Is this hotel quiet?;;urn:uuid:7cb1c350-03b6-4034-b9cd-6cf3a3e4ba1f;;Shopping area too far - Breakfast Dining area;;25/12/2017;;0
122;;q2;;Is this hotel quiet?;;urn:uuid:9dc44f31-b135-444b-82f8-c302016fbfd6;;- Breakfast is too basic/simple against other hotels in Sannomiya (That would be Pro's on reasonable price if you don't expect a great breakfast). - - Newly opened, very modern and clean everywhere with brand-new equipment. - Walking distance to Sannomiya downtown and all stations. - Daiei = Best local shopping with 1 min walk. - Reasonable price for such a perfect location.;;05/04/2017;;0
123;;q2;;Is this hotel quiet?;;urn:uuid:8f1a621a-19f6-4577-b65b-2ca5f7082514;;A bit old building with little security system - Receptionists were very kind They provided enough amenities so did not have to bring many Bathroom and beds were very clean;;03/07/2017;;0
124;;q2;;Is this hotel quiet?;;urn:uuid:8170b9d2-5059-472b-bdfe-dc23537ab570;;None - Great location, Clean Quiet space in japan;;22/12/2017;;1
125;;q2;;Is this hotel quiet?;;urn:uuid:532cd34b-698e-4dcf-958f-4f58131bd3b0;;They don't offer guests the use of an iron because it's a "fire hazard." Meanwhile, you can smoke in your room. What? - Leaving.;;25/03/2014;;0
126;;q2;;Is this hotel quiet?;;urn:uuid:6f78e5ee-032c-4e7e-a953-daca00afaca3;;the managers arrogance - very modern and new;;04/09/2017;;0
127;;q2;;Is this hotel quiet?;;urn:uuid:8c52b45e-3721-4287-be53-835b4bfb8d89;;Dark - Perfect;;07/04/2017;;0
128;;q2;;Is this hotel quiet?;;urn:uuid:eafa7953-b9fa-4bbe-acd0-cb75aefc553c;;away from the train stations, 10 minutes walk from the main shopping and restaurants area. - close to the I.C. off ramp, closer to the Kobe airport. lot of parking.;;24/04/2016;;0
129;;q2;;Is this hotel quiet?;;urn:uuid:35fdfa09-a806-40e7-a77a-f5a46a647250;;Uncertain cleanliness - Amenities;;20/10/2017;;0
130;;q2;;Is this hotel quiet?;;urn:uuid:894d3f4d-79ba-41f1-8d6d-327eb6ea5a04;;Sound and noise from outside room could be heard. Breakfast menu is poor. - There is Wi Fi internet facility in room and location near from bus terminal, train station, subway station and shopping centre;;06/01/2013;;1
131;;q2;;Is this hotel quiet?;;urn:uuid:9d6c5864-511e-4936-9706-1d8641406a24;;The breakfast was basic, but so is the hotel. The rooms smelled musty and we could see mould in the bathrooms. - The staff were lovely and accommodating. They lent us a deodoriser free of charge.;;19/04/2016;;0
132;;q2;;Is this hotel quiet?;;urn:uuid:c756ad89-6d40-4790-ad51-169c3b82a6df;;You need to pay the Room on a payment maschine... the pice was to much for this type of hotel. - Very nice hotel close to the Railway station;;30/10/2017;;0
133;;q2;;Is this hotel quiet?;;urn:uuid:981897b2-d45d-4c09-ad78-35cef7e5a682;;Our friends who we were traveling with, did not like the train noise. Check which side of the hotel you are on if this bothers you - Great location which is always import, just a few minutes walk to the JR and Sanyo lines, as well as the Subway and Port Liner. We did not eat at the hotel, as there are many places to eat handy.;;08/05/2017;;1
134;;q2;;Is this hotel quiet?;;urn:uuid:4fedd4c8-77a0-48ac-8896-b4933c7da21b;;Their computers for public access to the Internet are dinosaurs, stick with your own hardware. Your smartphone connected to the wifi is much better. There might be a heater(?) sitting on the ground, didn't know how to work it as instructions were all in native language which makes it a little defunct for people with poor Japanese language skills, such as myself. - Great location to explore from, room was spacious compared to others. Clean and tidy. Decor is modern. Bed nice and firm and bedding very nice. The complimentary western style buffet breakfast is a bonus, if not to your liking find something on the street, plenty of eats close by. Wife loved that they served "normal" black tea with milk and sugar. Take home slippers;;22/04/2016;;0
135;;q2;;Is this hotel quiet?;;urn:uuid:11579584-bc6d-4243-a22f-74224a10db2f;;Staff is very limited in their english. Luckily the other guests are very helpfull with explaining things. - A once in a lifetime experience. Sleeping in a capsule seems odd. Maybe it is odd. But it's more than just the rather comfortable capsules themselves. You also have a public bathing room with sauna and a relaxation area. It's very japanese and not for people who don't want to try something different (but then japan wasn't a good destination either). I thought it was a great experience.;;26/05/2014;;0
136;;q2;;Is this hotel quiet?;;urn:uuid:f15fecee-3345-4777-ba5e-b5acf9fd06e2;;Our room was very tired with quite a few stains on the carpet. We were also surprised at the car parking price. Their website states ¥1600 per 24 hours. However we found that this was actually the price from when you check in until 12pm the next day. If you stay beyond 12pm you get charged a further ¥400 per hour. We found out the hard way with a ¥2000 charge. Also we didn't realise there would be a further ¥1200 charge for hire of the cot. This wasn't charged on arrival when you pay for the room, so was also a surprise when we checked out. - The location of the property was great. It is based in Meriken park, right next to the earthquake memorial and easy access off the expressway. The hotel has its own parking which is really helpful (although is ¥1600 for 24 hours). The staff are friendly as you would expect and the reception area of the hotel is stunning. We were there in December and they had a beautiful Christmas tree and accessories. As you go up the lift to your room there are great views of the reception area. We stayed with a toddler and requested a cot. As they weren't sure if the cot would be big enough (we have a two year old) they also kindly fitted a bed guard to one side of the double bed so we could use that if the cot was too small.;;11/12/2016;;0
137;;q2;;Is this hotel quiet?;;urn:uuid:2fa03918-4f96-44bc-a50d-6e7b45743b9f;;The terrace of my room is big but the wall made by wood plate was broken, which created a constant noise when scratching the pipes by sting wind. I didn't sleep week due to the noise. It should be improved with no big effort. - Friendly reception and well informative assistance. Nice owner with very helpful and kind information.;;29/10/2017;;1
138;;q2;;Is this hotel quiet?;;urn:uuid:80088d27-43d6-490e-83fd-5f01c9537109;;The walls seemed to be made of paper. Every little noise from the neighbors could be heard.. And ours weren't exactly discrete. - Extremely clean premises, wonderful onsen and amazingly friendly staff made for a very pleasant stay..;;04/09/2016;;1
139;;q1;;Has anyone reported a problem about noise?;;urn:uuid:714be6d9-35f2-4842-9200-56127a0dcc16;;It's a bit expensive, and the dinner service is very slow that takes us 2.5 hours~ - The onsen is nice and the environment is amazing~ I appreciate the antique design so much!;;Fri Sep 15 00:00:00 EEST 2017;;0
140;;q1;;Has anyone reported a problem about noise?;;urn:uuid:8f96902c-8bc6-45f1-a55e-f054bd379616;;I want to swim in outdoor pool in september but it was closed. - The lobby was gorgeous and the pool and the room was great and so relaxed! I wanna go again!;;Thu Sep 15 00:00:00 EEST 2016;;1
141;;q1;;Has anyone reported a problem about noise?;;urn:uuid:c597f56b-368a-48e9-b879-e116ef74643e;;Nothing - Very good service starting from the front desk. Everywhere is very clean, spacious and comfortable. Rooms are very large and enjoy open sea views at most bargained price. It is not exactly convenient from location point of view but it situates right nest to the Kobe Tower, Kawasaki World and Mosaic within short walking distance and that's a gain. With 15 minutes walking you will be in very busy down town where you can enjoy Kobe Beef everywhere and there are over eating outlet for you to choose. Yummy.;;Sat Dec 10 00:00:00 EET 2016;;0
142;;q1;;Has anyone reported a problem about noise?;;urn:uuid:92be8f71-a87e-465e-aa8d-2f60fa7e60f7;;Better when traveling with company. - Great leisure options inside the hotel. Jot springs, massage, relaxation, etc. The meals were excellent, and the staff was highly polite and friendly.;;Sat Dec 24 00:00:00 EET 2016;;0
143;;q1;;Has anyone reported a problem about noise?;;urn:uuid:f0c4d77f-5156-452b-9c63-f2bf52f7ee40;;No - Hot spring;;Wed Sep 06 00:00:00 EEST 2017;;0
144;;q1;;Has anyone reported a problem about noise?;;urn:uuid:7ab7fe81-8e4a-43f1-a846-b627777f6b5d;;No washcloths provided, must leave key at front desk. It was a bit confusing finding the hotel at first, because of the street configuration in the area. Had we known to just LOOK UP as we walked the area, there is a big sign towards the top of the building. - Left luggage was placed in room at registration, so we didn't have to wait for it or take it up ourselves when we came back at check-in time.;;Thu Sep 28 00:00:00 EEST 2017;;0
145;;q1;;Has anyone reported a problem about noise?;;urn:uuid:dfd5078d-f69d-49ff-a0c3-23188f112088;;Under the bed was dirty. Tissue was found under. And some garbage - The bed was somewhat comfortable. Good bathroom.;;Fri Dec 29 00:00:00 EET 2017;;0
146;;q1;;Has anyone reported a problem about noise?;;urn:uuid:fe82c00f-0748-4a1c-a589-ed7902c272d4;;A little tough finding it as couple of streets shared the same name. - This property is surrounded by countless outlets of Kobe beef eateries! Simply spoilt for choices!;;Fri Jan 26 00:00:00 EET 2018;;0
147;;q1;;Has anyone reported a problem about noise?;;urn:uuid:7c05756a-595e-4cd2-af24-56efc433b4d7;;Nothing. - The service in particular. I penned a mail the night before arriving at Arima Onsen requesting for transport from the bus station and was pleasantly surprised to receive a reply with a phone number link. At the bus station, the hotel vehicle arrived within minutes. When we checked out the following morning to go up to Mt Rokko not only were they will to sakekeep our luggage but also provided transport to bring us to the Ropeway Station. The driver also left a number for us to call when we return to the station. Later in the afternoon, when the driver came to pick us up, he had already loaded our luggage in the van and willingly sent us to the next hotel we were checking in to. There are three hot bath areas because it is related to the neighboring hotel. The walk to the one of the open air bath was interesting. The meal that included Kobe Beef shabu shabu was sumptuous.;;Sun Jun 18 00:00:00 EEST 2017;;0
148;;q1;;Has anyone reported a problem about noise?;;urn:uuid:783a539d-677c-4e2f-a748-2fbaeb78f185;;There was nothing that i didn't like - I loked the guy at afministration the most :D;;Sat Sep 17 00:00:00 EEST 2016;;0
149;;q1;;Has anyone reported a problem about noise?;;urn:uuid:966b5a27-8004-41a6-9662-4d2d71b6e694;;- Breakfast option is limited - Coin laundry available but a bit expensive comparing with others - - Very friendly staffs - Silent atmosphere even massive typhoon hit during stay but kept silence in room. - Convenient to transportation and large super-markets (Oasis and Daiei);;Tue Oct 31 00:00:00 EET 2017;;1
150;;q1;;Has anyone reported a problem about noise?;;urn:uuid:aca62e30-a1b3-492e-88ba-9536960de697;;Everything was great! - Many things were provided, such as shampoo, towels, and even toothbrushes. Facilities were clean and the bed was comfortable. I liked that the capsule even included a T.V.;;Fri Aug 11 00:00:00 EEST 2017;;0
151;;q1;;Has anyone reported a problem about noise?;;urn:uuid:17052228-46e9-4dd2-b2b0-9d7277c9b532;;If we could have gotten our room cheaper, that would have been nice...but we actually got it for a fair price. - The young lady that checked us in noted on my passport that the following day was my birthday. When we arrived back in our room from dinner, the staff/manager had left us a bottle of wine and a nice birthday card. Very unexpected special touch!;;Fri Dec 09 00:00:00 EET 2016;;0
152;;q1;;Has anyone reported a problem about noise?;;urn:uuid:54a1d4c1-4e9b-41b6-be40-50c4d86d6a43;;Room could be a little bit bigger. - Location and location! Hotell is next to China town, Motomachi shopping street and coffee shops. Hotell room was small but we had everything what we needed. Toilet with shower good. Hotell had nice breakfast. Hotell was quite and beds good. Staff was helpful and spoke English.;;Wed Apr 05 00:00:00 EEST 2017;;1
153;;q1;;Has anyone reported a problem about noise?;;urn:uuid:a1e54f7d-0b42-4cad-b551-d4b480223df4;;Cons are: they shut the hotel door after eleven so you cant go out from the hotel; there is no sauna and cold water swiming pool to cool down after hot springs; hot springs bathes are only two small ones so if it is crowded one day it would a nighmare; and finally to my mind it didnt cost these money for stay here(ofcourse Arima is a brand but still) - It was a nice japanese-style hotel with traditional japanese rooms where you sleep on small mattres on the floor. Everything was nice and clean. Breakfast was in japanese style and was really tasty and freshly made for everyone so you need to book your breakfast time evening before.;;Thu Sep 29 00:00:00 EEST 2016;;0
154;;q1;;Has anyone reported a problem about noise?;;urn:uuid:46f6afda-ffb4-4c83-87bf-5070256b4818;;I was searching for a place in Kobe near the harbour but wound up with this place cause it wasn't clear that it was several towns away. - It was a cute little town to walk around, very hilly. Hotel building and room layout seemed really neat though.;;Fri Apr 22 00:00:00 EEST 2016;;0
155;;q1;;Has anyone reported a problem about noise?;;urn:uuid:72b33e61-e05b-489f-95ac-41297b76b034;;breakfast water bottle - location wifi;;Tue Nov 19 00:00:00 EET 2013;;0
156;;q1;;Has anyone reported a problem about noise?;;urn:uuid:9b74331d-bd96-43fc-8d54-9cdbec0738c8;;A bit far away. Not specially clean. Credit card payments have 5-7% fee. - Very cosy and with a lot of information from Kobe. The bar is also nice.;;Fri Nov 17 00:00:00 EET 2017;;0
157;;q1;;Has anyone reported a problem about noise?;;urn:uuid:6baf6d15-df61-4fef-aa48-d6cb8323b2fa;;They are unable to provide iron. - Helpful staff. Free Transport to the City Hub. Requested for extra pillows during booking and it was provided upon arrival.;;Mon Sep 30 00:00:00 EEST 2013;;0
158;;q1;;Has anyone reported a problem about noise?;;urn:uuid:32cf13c0-8ccc-489b-91a4-fa18204214b2;;Nothing - Room were spacious and breakfast was good;;Fri Nov 03 00:00:00 EET 2017;;0
159;;q1;;Has anyone reported a problem about noise?;;urn:uuid:a381c536-c658-4121-b5a7-83eb6c910c5d;;Room is too small. Could be better to provide bottled water. - Convenient location.;;Sun Sep 10 00:00:00 EEST 2017;;0
160;;q1;;Has anyone reported a problem about noise?;;urn:uuid:af512d80-1951-41e3-ae5d-bd3968345783;;Nothing this place is wonderful. - Amazing! This place is magical. The service is impeccable from the time you arrive until the time they bring you back to the bus station. We stayed for one night and also took the meal plan with dinner and breakfast. The food was fantastic for both meals and the experience is not to be missed. We were able to use the private baths two times and could have booked more time if we wanted to. They provide free shuttle service between the bus and the ryokan and will also bring you back to the city to visit the shops whenever you would like. The price is not cheap but it is worth every penny.;;Sat Nov 11 00:00:00 EET 2017;;0
161;;q1;;Has anyone reported a problem about noise?;;urn:uuid:e7f2b122-cf8b-4f8e-b07d-396fd1a3234c;;Rooms were dirty. Carpet had a large number of stains. Bathrooms were very old and there were gross stains separating the tub from the tile. Breakfast was obnoxiously expensive (we chose to eat out instead). Individuals were smoking on nearby decks which made it very smelly. - Great location and views. Bus service to Shin-Kobe station was very handy and timely. Great deck.;;Sat Apr 29 00:00:00 EEST 2017;;0
162;;q1;;Has anyone reported a problem about noise?;;urn:uuid:8d50668a-b9ae-471f-8dd9-9a45a380f427;;No elevator I was the only guest that night in dorms yet the toilets were dirty Location is near train station but you gotta commute to the city - Very comfortable and the host was really trying to be helpful;;Fri May 12 00:00:00 EEST 2017;;0
163;;q1;;Has anyone reported a problem about noise?;;urn:uuid:bff76374-149a-462e-915d-ce1161cd8ae6;;Nothing - Dinner, Private Onsen, Friendly and Helpful Staffs;;Sat Oct 29 00:00:00 EEST 2016;;0
164;;q1;;Has anyone reported a problem about noise?;;urn:uuid:9b89d153-eb3e-41ed-8ac4-abf721d55bbe;;Pretty dirty - Position;;Sat Oct 21 00:00:00 EEST 2017;;0
165;;q1;;Has anyone reported a problem about noise?;;urn:uuid:8c2157c1-baa9-41fd-ba02-a99f066de61a;;The room is a bit small hard to open 2 29 inches luggages. And the bed is small for man over 175 CM. - Facilities in the room and hotel are exceeds my expectation. It's good for both leisure and business travelers. There are plenty of sockets in the room. There are even all kinds of charging cables on the table including iphone, android, and even type-C.;;Sat Dec 30 00:00:00 EET 2017;;0
166;;q1;;Has anyone reported a problem about noise?;;urn:uuid:99d60e92-6ef4-41cc-b0b0-fcdde5ab9ebf;;The room was much smaller than I expected, and I need to pay an additional 2000 yen to upgrade to a larger room. Other than that, everything else is OK. - N/A;;Thu May 25 00:00:00 EEST 2017;;0
